time;path1_program_status;path1_program;path1_machine_function;path1_execution;x1_motor_power;x1_motor_torque;x1_pos_act;y1_motor_power;y1_motor_torque;y1_pos_act;z1_motor_power;z1_motor_torque;z1_pos_act
14:34:07;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:34:15;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:34:23;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:34:31;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:34:39;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:34:48;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:34:55;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:35:03;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:35:11;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:35:19;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:35:27;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:35:35;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:35:43;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:35:50;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:35:59;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:36:07;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:36:15;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:36:22;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:36:30;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:36:38;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:36:46;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:36:55;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:37:03;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:37:11;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:37:18;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:37:26;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.178;299.42758
14:37:34;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:37:42;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:37:50;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:37:58;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:38:06;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:38:13;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:38:21;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:38:29;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:38:37;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:38:45;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:38:53;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:39:00;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:39:08;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:39:16;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:39:24;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:39:32;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:39:40;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:39:48;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:39:55;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:40:03;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:40:11;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:40:19;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:40:27;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:40:34;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:40:42;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:40:50;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:40:58;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:41:06;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:41:14;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:41:22;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:41:30;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:41:37;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:41:45;STOPPED;_N_CZ57464_AB_MPF;NONE;READY;-0.032;-4.1201;419.1535;-0.001;0.3016;-90;0;-0.2793;299.42758
14:41:53;ABORTED;_N_CZ57464_AB_MPF;NONE;READY;-0.032;-4.1201;838.307;-0.001;0.3016;-90;0;-0.2793;299.42758
14:42:01;ABORTED;_N_CZ57464_AB_MPF;NONE;READY;-0.032;-4.1201;838.307;-0.001;0.3016;-90;0;-0.2793;299.42758
14:42:09;ABORTED;_N_CZ57464_AB_MPF;NONE;READY;-0.032;-4.1201;838.307;-0.001;0.3016;-90;0;-0.2793;299.42758
14:42:17;ABORTED;_N_CZ57464_AB_MPF;NONE;READY;-0.032;-4.1201;838.307;-0.001;0.3016;-90;0;-0.2793;299.42758
14:42:24;ABORTED;_N_CZ57464_AB_MPF;NONE;READY;-0.032;-4.1201;838.307;-0.001;0.3016;-90;0;-0.2793;299.42758
14:42:32;ABORTED;_N_CZ57464_AB_MPF;NONE;READY;-0.032;-4.1201;838.307;-0.001;0.3016;-90;0;-0.2793;299.42758
14:42:40;ABORTED;_N_CZ57464_AB_MPF;NONE;READY;-0.032;-4.1201;838.307;-0.001;0.3016;-90;0;-0.2793;299.42758
14:42:48;ABORTED;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-4.1201;838.307;-0.001;0.3016;-90;0;-0.2793;299.42758
14:42:56;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-4.1391;419.1535;-0.001;0.2937;-93.244;0;0.217;299.42758
14:43:03;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-4.6438;419.1535;-0.001;0.4315;-93.244;1231.004;3.5263;802.19773
14:43:11;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-5.2426;439.9;-0.001;0.1653;-87.05992;643.601;2.7603;-131.95938
14:43:19;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;OPTIONAL_STOP;-0.032;-4.8494;416.22785;-0.001;0.2239;-87.05992;-0.003;1.0389;-295.81467
14:43:27;STOPPED;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-5.155;450.80832;-0.001;-0.2634;-99.9;0;-0.407;10.84615
14:43:35;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-5.0407;901.61664;-0.001;-0.2634;-99.9;0;-0.2953;10.84615
14:43:43;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-5.0407;901.61664;-0.001;-0.2634;-99.9;0;-0.2953;10.84615
14:43:50;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-5.0407;901.61664;-0.001;-0.2634;-99.9;0;-0.2953;10.84615
14:43:59;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-5.0407;901.61664;-0.001;-0.2634;-99.9;0;-0.2953;10.84615
14:44:06;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.9347;901.61664;-0.001;-0.1552;-99.9;0;-0.3992;10.84615
14:44:14;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-4.9347;901.61664;-0.001;0.0048;-99.9;0;-0.0504;10.84615
14:44:22;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.0504;10.84615
14:44:30;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.0504;10.84615
14:44:38;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.0504;10.84615
14:44:46;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.0504;10.84615
14:44:53;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.0504;10.84615
14:45:01;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.0504;10.84615
14:45:09;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.0504;10.84615
14:45:17;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.0504;10.84615
14:45:25;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.0504;10.84615
14:45:33;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.1569;10.84615
14:45:41;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.1569;10.84615
14:45:48;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.1569;10.84615
14:45:56;STOPPED;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-0.0054;901.61664;-0.001;0.0048;-99.9;0;-0.1569;10.84615
14:46:05;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-4.1773;901.61664;-0.001;-0.2776;-99.9;0;-0.4644;10.84615
14:46:13;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-4.246;901.61664;-0.001;0.0455;-99.9;0.002;0.4941;299.42758
14:46:21;IN_PROGRESS;_N_L2109_SPF;NONE;ACTIVE;-0.032;-4.817;131.40563;-0.001;-0.4373;-99.9;0.002;0.529;586.61205
14:46:29;IN_PROGRESS;_N_L2001_SPF;NONE;ACTIVE;-0.032;-4.8371;131.40563;-0.001;0.482;-97.85943;110.077;2.1668;433.2243
14:46:37;IN_PROGRESS;_N_L2003_SPF;NONE;ACTIVE;-0.032;-4.4378;114.5159;-0.001;-0.8414;-44.36277;0.002;0.6532;-1.5
14:46:45;IN_PROGRESS;_N_L2003_SPF;NONE;ACTIVE;-0.032;-4.3909;114.5159;-0.001;0.6344;-67.2502;0.002;0.6155;-1.5
14:46:53;IN_PROGRESS;_N_L2003_SPF;NONE;ACTIVE;-0.032;-5.016;127.5159;-0.001;-0.0167;-55.86707;0.002;0.6607;-1.5
14:47:01;IN_PROGRESS;_N_L2003_SPF;NONE;ACTIVE;-0.032;-3.5855;125.95686;-0.001;0.1475;-55.86707;0.002;0.5545;-1.5
14:47:08;IN_PROGRESS;_N_L2003_SPF;NONE;ACTIVE;-0.032;-4.4045;114.51649;-0.001;0.1475;-55.86707;0.002;1.0408;9.8574
14:47:16;IN_PROGRESS;_N_L2003_SPF;NONE;ACTIVE;-0.032;-4.3172;114.51649;-0.001;0.2219;-55.86707;0.002;-0.9621;-12.75634
14:47:24;IN_PROGRESS;_N_L2003_SPF;NONE;ACTIVE;-0.032;-4.4404;114.51645;-0.001;-0.7068;-42.86707;0.002;-0.3084;13
14:47:32;IN_PROGRESS;_N_L2001_SPF;NONE;ACTIVE;-0.032;-4.3008;114.51649;-0.001;0.647;-67.4533;0.001;0.4119;-1.5
14:47:40;IN_PROGRESS;_N_L2001_SPF;NONE;ACTIVE;-0.032;-4.4972;114.51649;-0.001;-0.1192;-98.63807;107.724;-1.9712;184.38775
14:47:48;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-4.6512;229.03298;-0.001;-0.0426;-98.63807;259.711;12.5288;342.38827
14:47:57;IN_PROGRESS;_N_L2109_SPF;NONE;ACTIVE;-0.032;-4.8566;131.40504;-0.001;-0.2927;-98.63807;0;0.4551;269.23068
14:48:05;IN_PROGRESS;_N_L2001_SPF;NONE;ACTIVE;-0.032;-4.0808;41.75059;-0.001;0.0492;1.26193;2.021;0.945;26.92623
14:48:13;IN_PROGRESS;_N_L2003_SPF;NONE;ACTIVE;-0.032;-4.1977;41.75059;-0.001;-0.0538;1.26193;2.021;0.945;2.88623
14:48:21;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-4.345;41.75059;-0.001;0.2698;1.26193;0.007;-0.3591;143.13678
14:48:29;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-4.1441;419.1535;-0.001;0.1976;-93.244;0;-0.0256;299
14:48:37;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-0.032;-4.5112;419.1535;-0.001;0.4804;-93.244;0.004;0.5659;299
14:48:45;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-4.0847;74.029;-0.001;0.7769;0;0.894;1.1699;-62.32219
14:48:53;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-3.6999;74.029;-0.001;0.6698;0;0.894;1.2064;-72.30833
14:49:01;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-3.8971;72.257;-0.001;0.4153;0;0.894;1.1332;-61.00335
14:49:09;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-3.8208;72.257;-0.001;0.672;0;0.894;1.3637;-71.17425
14:49:17;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-4.2963;72.257;-0.001;-0.2489;0;0.894;1.0667;-81.47405
14:49:25;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-3.8484;70.486;-0.001;0.672;0;0.894;1.0781;-70.12374
14:49:33;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-4.2839;70.486;-0.001;-0.1866;0;0.894;1.0681;-80.76151
14:49:41;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-3.7453;68.714;-0.001;0.6818;0;0.894;1.2637;-66.88601
14:49:49;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-3.7849;68.714;-0.001;-0.155;0;0.894;0.9512;-80.64353
14:49:57;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-3.9314;66.943;-0.001;0.6479;0;0.894;1.3568;-66.54629
14:50:05;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-3.8113;66.943;-0.001;0.7485;0;0.894;1.0113;-80.66784
14:50:14;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-3.8402;65.171;-0.001;0.6381;0;0.894;1.3304;-66.97874
14:50:22;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-3.8402;65.171;-0.001;-0.2697;0;0.894;0.9296;-81.07468
14:50:30;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.012;-3.7549;63.4;-0.001;1.1231;0;0.894;1.308;-71.11644
14:50:38;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;1461.311;-19.7;63.4;-0.001;-0.2435;0;0.894;0.5738;-82.43406
14:50:47;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;-925.276;-16.3942;400.1918;-0.001;0.2933;-46.85395;0.894;0.2644;174.44445
14:50:55;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-5.1987;382.15364;-0.001;-0.0695;-87.05992;0.894;1.0132;-280.42756
14:51:02;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-5.341;879.8;-0.001;-0.0468;-87.05992;0.002;0.0047;254.45868
14:51:10;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.7521;63;-0.001;0.4185;0;1.749;1.1334;-69.00347
14:51:18;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-5.9482;126.99823;-0.001;-0.0326;0;1.749;0.4768;-83.747
14:51:26;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.8216;200;-0.001;0.0122;0;1.749;-1.0217;-4.24686
14:51:34;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.8216;200;-0.001;0.769;55.34925;1.749;-0.4758;0
14:51:42;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.9627;200;-0.001;-0.7399;23.8317;1.749;-0.3811;0
14:51:50;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.8417;200;-0.001;-0.6939;-34.65795;1.749;-0.6783;0
14:51:58;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.6777;200;-0.001;0.797;-57.70266;1.749;-0.3993;0
14:52:05;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-4.6777;200;-0.001;0.3661;0;1.749;-0.2572;0
14:52:13;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-4.6777;200;-0.001;0.3661;0;1.749;-0.3754;0
14:52:21;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-4.6777;200;-0.001;0.3661;0;1.749;-0.3754;0
14:52:29;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-4.6777;200;-0.001;0.3661;0;1.749;-0.3754;0
14:52:37;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-4.6777;200;-0.001;0.3661;0;1.749;-0.4807;0
14:52:45;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-4.6777;200;-0.001;0.3661;0;1.749;-0.4807;0
14:52:53;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-4.6777;200;-0.001;0.3661;0;1.749;-0.4807;0
14:53:00;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-4.6777;200;-0.001;0.3661;0;1.749;-0.4807;0
14:53:08;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-4.6777;200;-0.001;0.3661;0;1.749;-0.5821;0
14:53:16;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-4.6777;200;-0.001;0.0001;0;1.749;-0.0557;0
14:53:24;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-0.0086;200;-0.001;0.0001;0;1.749;-0.0557;0
14:53:32;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-0.0086;200;-0.001;0.0001;0;1.749;-0.0557;0
14:53:40;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-0.0086;200;-0.001;0.0001;0;1.749;-0.0557;0
14:53:48;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-0.0086;200;-0.001;0.0001;0;1.749;-0.0557;0
14:53:55;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-0.0086;200;-0.001;0.0001;0;1.749;-0.0557;0
14:54:03;STOPPED;_N_CZ57464_AB_MPF;NONE;PROGRAM_STOPPED;0.202;-0.0086;200;-0.001;0.0001;0;1.749;-0.0557;0
14:54:11;STOPPED;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-0.0086;200;-0.001;0.0001;0;1.749;-0.0557;0
14:54:19;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.8411;200;-0.001;0.2372;75;1.749;-0.1775;0
14:54:27;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.8411;200;-0.001;0.2711;75;1.749;-0.1775;0
14:54:35;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.7227;200;-0.001;-0.6394;46.37612;1.749;-0.6818;150
14:54:43;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-3.8271;36.474;-0.001;0.3399;0;1.749;0.964;39.24555
14:54:50;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-3.9391;30.706;-0.001;-0.001;0;1.749;0.8206;38.87055
14:54:58;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-3.9673;26.86;-0.001;0.0799;0;1.749;0.6554;38.82556
14:55:06;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.0458;23.014;-0.001;0.1192;0;1.749;1.3111;34.17597
14:55:14;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.0629;19.169;-0.001;0.5005;0;1.749;1.2379;34.53583
14:55:22;IN_PROGRESS;_N_CZ57464_AB_MPF;NONE;ACTIVE;0.202;-4.1955;15.323;-0.001;-0.0272;0;1.749;0.8982;34.07835
14:55:30;IN_PROGRESS;_N_GOHOME_SPF;NONE;ACTIVE;0.202;-4.9758;200;-0.001;-1.1063;-22.3032;-1044.935;16.3528;243.65898
